title,url,duration,thumbnail
Q&A #7.1: Comparing p5.js and Processing - Part 1,https://www.youtube.com/watch?v=AmlAiKsiy0o,964,https://i.ytimg.com/vi/AmlAiKsiy0o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFDXEWot0baUXptIv4pgj-NQNVpA
ITP Winter Show 2016,https://www.youtube.com/watch?v=Snv_TNrKnIU,988,https://i.ytimg.com/vi/Snv_TNrKnIU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKjiBz8DIuPE268T1PUPm9bXQcGQ
Guest Tutorial #3: Spring Animations and p5.js with Val Head,https://www.youtube.com/watch?v=VWfXiSUDquw,582,https://i.ytimg.com/vi/VWfXiSUDquw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCN8D-YgzcRI23bZSIfInoRSY8jGQ
Guest Tutorial #2: Web Animations and Mo.js with Sarah Drasner,https://www.youtube.com/watch?v=yRxWa8lXasI,921,https://i.ytimg.com/vi/yRxWa8lXasI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6x8B8JDI530KZd8b1XyZITu7AJA
Guest Tutorial #1: Particle.io Board and p5.js with Tega Brain,https://www.youtube.com/watch?v=0QjgnEBp__U,1622,https://i.ytimg.com/vi/0QjgnEBp__U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCr79cTXTRZNKK9RrnTtAiMQaqEjA
The Coding Train!,https://www.youtube.com/watch?v=_t0ZBAk72K8,98,https://i.ytimg.com/vi/_t0ZBAk72K8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSo87fD5CvEoSmnaPLZFdWxU84-g
Live Stream #65: Session 7 - Programming from A to Z,https://www.youtube.com/watch?v=X6IPcExkG30,9649,https://i.ytimg.com/vi/X6IPcExkG30/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtyG9nUuHK16QwtWvzdgHMbye1bw
Live Stream #64: Session 6 - Programming from A to Z,https://www.youtube.com/watch?v=4DR0ryGSYJQ,6770,https://i.ytimg.com/vi/4DR0ryGSYJQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-LYqXbjXjjSuxAu-X7j8XbfNvAA
Q&A #6: p5.js Sketch as Background,https://www.youtube.com/watch?v=OIfEHD3KqCg,622,https://i.ytimg.com/vi/OIfEHD3KqCg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3ABmV_qAtM2q3R1iQ3Wkgk8Wv6w
17.11: Sound Visualization: Frequency Analysis with FFT - p5.js Sound Tutorial,https://www.youtube.com/watch?v=2O3nm0Nvbi4,1067,https://i.ytimg.com/vi/2O3nm0Nvbi4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZsTj_guQ1crS1ItAxB3--MBR5Uw
17.10: Sound Visualization: Radial Graph - p5.js Sound Tutorial,https://www.youtube.com/watch?v=h_aTgOl9J5I,233,https://i.ytimg.com/vi/h_aTgOl9J5I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEt1mT2CLzAsz1XfOCP3sFKuJpkg
17.9: Sound Visualization: Graphing Amplitude - p5.js Sound Tutorial,https://www.youtube.com/watch?v=jEwAMgcCgOA,816,https://i.ytimg.com/vi/jEwAMgcCgOA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBL5mhSRrpVP1BHGJlafWnACVsdyg
17.8: Microphone Input - p5.js Sound Tutorial,https://www.youtube.com/watch?v=q2IDNkUws-A,431,https://i.ytimg.com/vi/q2IDNkUws-A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4fLWeW58a5Ek2cvo1zX0zlvlfEw
Live Stream #62: Week 5 of Programming from A to Z,https://www.youtube.com/watch?v=jXOIp2NOsaI,11686,https://i.ytimg.com/vi/jXOIp2NOsaI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuQPXfmQ35yCx0YrXwpjMtmM5zVQ
Accessibility with Claire Kearney-Volpe and Chancey Fleet,https://www.youtube.com/watch?v=8w_S17dZ2Do,1479,https://i.ytimg.com/vi/8w_S17dZ2Do/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF9eIVf7D6-yrdD2JXnIEbAxtW8w
Live Stream #59: Week 1 of Programming from A to Z,https://www.youtube.com/watch?v=UTq0RQwnU3s,11143,https://i.ytimg.com/vi/UTq0RQwnU3s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARYH9oqAAlrTh7Hl6rIcV2dbLGaQ
Q&A #5: The History of p5.js and Processing,https://www.youtube.com/watch?v=FdsWWjqoPKU,1500,https://i.ytimg.com/vi/FdsWWjqoPKU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJNhgz3APXPwnBlz5L3WE-SMMhFQ
Live Stream #58: Networking Agar.io and the History of p5.js/Processing,https://www.youtube.com/watch?v=_cDPN2Ief6Q,8124,https://i.ytimg.com/vi/_cDPN2Ief6Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkgdzRvmLq0i9JCA5F7U_FC0dZwQ
Live Stream #57 - Traveling Salesperson,https://www.youtube.com/watch?v=r_SpBy9fQuo,8001,https://i.ytimg.com/vi/r_SpBy9fQuo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcP5mwRxlfztedWT7vT0zFV77Kjg
Live Stream #56: Poisson Disc Sampling and Diffusion-Limited Aggregation,https://www.youtube.com/watch?v=2S0J5iiQ0nw,10305,https://i.ytimg.com/vi/2S0J5iiQ0nw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEY6M5sa6PVMiazQWEEwdlIBqKvA
Live Stream #55 - Flappy Bird and Agar.io Clones,https://www.youtube.com/watch?v=eOii4P7WYbY,6060,https://i.ytimg.com/vi/eOii4P7WYbY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA03yvQ0h5fDv7dZonrV2gOayMEkg
"Live Stream #53 - Smart Rockets, CodePen and Arguments Array in JS",https://www.youtube.com/watch?v=A01_aKgIeCo,10139,https://i.ytimg.com/vi/A01_aKgIeCo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQ9PoiaKD2p57aYGEBXHLwFhq-jg
Q&A #4: Loading Animation in p5.js,https://www.youtube.com/watch?v=z6ym480PQvE,956,https://i.ytimg.com/vi/z6ym480PQvE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvxJJSPjKNIQc2S7ruXIjEQuum1Q
Q&A #3: How to contribute to p5.js,https://www.youtube.com/watch?v=0_u8OPQ4-NM,696,https://i.ytimg.com/vi/0_u8OPQ4-NM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuCXlF-0A5Gj_0Gzu-OTdzCpKM2A
Q&A #2: What is WEBGL in p5.js?,https://www.youtube.com/watch?v=BrFZ5RkywcY,1169,https://i.ytimg.com/vi/BrFZ5RkywcY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgwcBl1Jco71OQsjthrs6q5BL1OA
Coding Train Live Stream 48 - Computer Vision and Fireworks!,https://www.youtube.com/watch?v=ATWOjXdRIoo,11003,https://i.ytimg.com/vi/ATWOjXdRIoo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuMN21g0nX_ITf5NpYtqNg5JsM_Q
Live Stream #47 - 3D Supershapes and Spherical Geometry,https://www.youtube.com/watch?v=m8WhMeW8jj0,8204,https://i.ytimg.com/vi/m8WhMeW8jj0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClQyEfEqg673ocTzFx8Q51PQ8gLA
Perlin Noise Detail in p5.js,https://www.youtube.com/watch?v=D1BBj2VaBl4,268,https://i.ytimg.com/vi/D1BBj2VaBl4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJyx4yIM23_pVtXkWPBc8JvxhIWg
Perlin Noise in Two Dimensions (p5.js),https://www.youtube.com/watch?v=ikwNrFvnL3g,692,https://i.ytimg.com/vi/ikwNrFvnL3g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDscRc6wIOAFd4C1muRut0asYiVgA
How to Graph Perlin Noise with p5.js,https://www.youtube.com/watch?v=y7sgcFhk6ZM,816,https://i.ytimg.com/vi/y7sgcFhk6ZM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDc5rzpKKE1LvZfesMiHcm0piFh0w
Noise vs Random in p5.js,https://www.youtube.com/watch?v=YcdldZ1E9gU,647,https://i.ytimg.com/vi/YcdldZ1E9gU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1qlJLQHAIC6r4aAxHKsG4VzBoHA
Perlin Noise in p5.js,https://www.youtube.com/watch?v=Qf4dIN99e2w,693,https://i.ytimg.com/vi/Qf4dIN99e2w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6imTvOPMrqG3mwKJFgKdTyy7XnA
17.7: ADSR Envelope - p5.js Sound Tutorial,https://www.youtube.com/watch?v=wUSva_BnedA,629,https://i.ytimg.com/vi/wUSva_BnedA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJlsA8AF5DBuPu7XY-pH6enuoFtA
17.6: Sound Synthesis - p5.js Sound Tutorial,https://www.youtube.com/watch?v=Bk8rLzzSink,927,https://i.ytimg.com/vi/Bk8rLzzSink/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiXRhzUByH-lK81NVPCsXuvaGtyQ
"Live Stream #45: Sound Synthesis, Envelope and Supershapes",https://www.youtube.com/watch?v=b_MMGJiUcbM,7725,https://i.ytimg.com/vi/b_MMGJiUcbM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZhvRnRc7K7xGucA7eYygMuCbOaQ
17.5: Adding Sound Effects - p5.js Sound Tutorial,https://www.youtube.com/watch?v=40Me1-yAtTc,1099,https://i.ytimg.com/vi/40Me1-yAtTc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCS2OI6i0Kuiypj_JrW9j2f1iCDzA
17.4: Amplitude Analysis - p5.js Sound Tutorial,https://www.youtube.com/watch?v=NCCHQwNAN6Y,439,https://i.ytimg.com/vi/NCCHQwNAN6Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDImD7y7vcznyg7Sc7pWTEFq9fEfQ
"17.3: Timing, Jumps and Cues - p5.js Sound Tutorial",https://www.youtube.com/watch?v=SfA5CghXw18,770,https://i.ytimg.com/vi/SfA5CghXw18/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwh3oWZIusHtcru20TDE_u008MIw
17.2: Play and Pause Button - p5.js Sound Tutorial,https://www.youtube.com/watch?v=YcezEwOXun4,376,https://i.ytimg.com/vi/YcezEwOXun4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZ7YHQOiT4mw2HcahV9XyIv60W_A
17.1: Loading and Playing - p5.js Sound Tutorial,https://www.youtube.com/watch?v=Pn1g1wjxl_0,1033,https://i.ytimg.com/vi/Pn1g1wjxl_0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDi_P-HRnF-9Q6Hn4rS7_CKlIZxhA
1.8: GitHub Pages - Git and GitHub for Poets,https://www.youtube.com/watch?v=bFVtrlyH-kc,778,https://i.ytimg.com/vi/bFVtrlyH-kc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYSXn1d8V_f0VqGKpf8jOhMapj-Q
Q&A #1: Side-Scroller in p5.js,https://www.youtube.com/watch?v=Ouza_4SsbLc,1596,https://i.ytimg.com/vi/Ouza_4SsbLc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8O1uIzBlqf1xZuWEebw4Pkdk5QA
1.7: git init and git add - Git and GitHub for Poets,https://www.youtube.com/watch?v=9p2d-CuVlgc,775,https://i.ytimg.com/vi/9p2d-CuVlgc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFLUnAC45IR9XeKAlE63fuEU0WsQ
Live Stream #38: Viewer Submitted Questions + the Lorenz System,https://www.youtube.com/watch?v=gw_TR1tycWQ,5322,https://i.ytimg.com/vi/gw_TR1tycWQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRHQWEffzOCfRcwz_fmxmZiuBGoA
1.6: Cloning Repo and Push/Pull - Git and GitHub for Poets,https://www.youtube.com/watch?v=yXT1ElMEkW8,1310,https://i.ytimg.com/vi/yXT1ElMEkW8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTCAAPgRe8b9sWmorafRu_jXXH6A
1.5: Intro to the Command Line - Git and GitHub for Poets,https://www.youtube.com/watch?v=oK8EvVeVltE,545,https://i.ytimg.com/vi/oK8EvVeVltE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOwPH0W0XyqBfnf9HZPy9zsV7fXA
1.4: GitHub Issues - Git and GitHub for Poets,https://www.youtube.com/watch?v=WMykv2ZMyEQ,691,https://i.ytimg.com/vi/WMykv2ZMyEQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDEiGubmmr8xnDn79DLrtlNhtDqA
1.3: Forks and Pull Requests - Git and GitHub for Poets,https://www.youtube.com/watch?v=_NrSWLQsDL4,743,https://i.ytimg.com/vi/_NrSWLQsDL4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4khs7K7EL4mk0UXUY5zYd7fRjBA
1.2: Branches - Git and GitHub for Poets,https://www.youtube.com/watch?v=oPpnCh7InLY,715,https://i.ytimg.com/vi/oPpnCh7InLY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABN0khTEqSy01lh3tZX9S2W2h_yA
1.1: Introduction - Git and GitHub for Poets,https://www.youtube.com/watch?v=BCQHnlnPusY,824,https://i.ytimg.com/vi/BCQHnlnPusY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjRtVHSIf1vjsJKBWYggxTvuBB5w
14.3: Dynamic Text (contenteditable attribute) - Hamilton Lottery Simulator with p5.js,https://www.youtube.com/watch?v=LoSJN9QYpz0,934,https://i.ytimg.com/vi/LoSJN9QYpz0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOXEVx4MghDMNyKmz2vxEOb1u-3w
"14.1: The Mathematics (Probability, Logarithm) - Hamilton Lottery Simulator with p5.js",https://www.youtube.com/watch?v=bwKQPIyyVQw,820,https://i.ytimg.com/vi/bwKQPIyyVQw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnXrGhA0yI6EYaWr-K-H0EQmtCJQ
"14.2: The Code (HTML, CSS, and JavaScript) - Hamilton Lottery Simulator with p5.js",https://www.youtube.com/watch?v=ZyiYux7Zqzc,707,https://i.ytimg.com/vi/ZyiYux7Zqzc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1bseQCO3o3ISX1Q-0lpqssJD75Q
p5.js Github Issue #1079,https://www.youtube.com/watch?v=6t9m1ePK_-8,831,https://i.ytimg.com/vi/6t9m1ePK_-8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBEbAiwSPeZ5vX9CbXyFEjq0bKjA
15.9: Amazon EC2 Deployment - Twitter Bot Tutorial,https://www.youtube.com/watch?v=26bajyD4fLg,1980,https://i.ytimg.com/vi/26bajyD4fLg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9rjFBo-OLU6ABZs8lKUUohAxEGQ
15.8: Heroku Deployment - Twitter Bot Tutorial,https://www.youtube.com/watch?v=DwWPunpypNA,921,https://i.ytimg.com/vi/DwWPunpypNA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxgCXf71LGa4F3RWsgCGH5gu8yIQ
Tutorial: How to render Processing sketch as a movie,https://www.youtube.com/watch?v=G2hI9XL6oyk,821,https://i.ytimg.com/vi/G2hI9XL6oyk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhiIGIoYjAP&rs=AOn4CLBlMcmMy40KYv3riyFc-lFBe3EDfw
15.6: Tweeting images with Processing - Twitter Bot Tutorial,https://www.youtube.com/watch?v=mUoIPmZ4KwA,1314,https://i.ytimg.com/vi/mUoIPmZ4KwA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfPN3uyC1lNahQ1BIxJ6UHr8923g
15.5: Scheduling Tweets Using setInterval() - Twitter Bot Tutorial,https://www.youtube.com/watch?v=ZvsqQjwrISQ,954,https://i.ytimg.com/vi/ZvsqQjwrISQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbqkEs1l3lAxbXvfAcpZLogUlxVQ
15.4: Twitter API Basics - Twitter Bot Tutorial,https://www.youtube.com/watch?v=7-nX3YOC4OA,1035,https://i.ytimg.com/vi/7-nX3YOC4OA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCM__MushqnhaOHnSmlYDRCr0i-aQ
15.3: Setting up a Twitter app - Twitter Bot Tutorial,https://www.youtube.com/watch?v=GQC2lJIAyzM,923,https://i.ytimg.com/vi/GQC2lJIAyzM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEfzzKOOmkH7lTmPACNEKoIVh74A
15.2: What is NPM? - Twitter Bot Tutorial,https://www.youtube.com/watch?v=s70-Vsud9Vk,807,https://i.ytimg.com/vi/s70-Vsud9Vk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDftI7hzU9WRCaZ8EXCxwSqEEuc-A
15.1: What is Node.js? - Twitter Bot Tutorial,https://www.youtube.com/watch?v=RF5_MPSNAtU,913,https://i.ytimg.com/vi/RF5_MPSNAtU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pdFFh6BWgG6XFnaaaAtUwLFkog
Hello and welcome! (Learn about code?),https://www.youtube.com/watch?v=XCUEpmBnqfs,114,https://i.ytimg.com/vi/XCUEpmBnqfs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUFpk5zDZ3psKpEfOwg6I4dwyQow
Arrays in Processing 3 (Java),https://www.youtube.com/watch?v=5tSBbWySCC0,1012,https://i.ytimg.com/vi/5tSBbWySCC0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLASQMMNf5iz3oLRiiALBIz8Uym9Ug
